,community,size,total_spending,median_spending,mean_claims,median_hcpcs,median_servicing,anomaly_rate
0,0,7954,283789972262.66,18155501.445,462718.3972843852,26.0,19.0,0.5137037968317828
22,22,4464,247693455390.04,21503643.045,532310.5577956989,6.0,1.0,0.13754480286738352
17,17,3894,172773653331.33,20419254.125,1213351.9483821264,145.0,31.0,0.6425269645608629
4,4,693,16561419561.85,13575388.93,482566.0490620491,34.0,17.0,0.5541125541125541
947,947,1,1073667311.3400002,1073667311.3400002,3312341.0,3.0,1.0,0.0
1515,1515,1,1037216238.4000001,1037216238.4000001,11206578.0,2.0,1.0,0.0
2709,2709,1,996801121.5400001,996801121.5400001,306131.0,2.0,1.0,1.0
19,19,55,977810350.85,16437033.489999998,19549.69090909091,4.0,1.0,0.09090909090909091
393,393,1,887501813.41,887501813.41,5599208.0,2.0,1.0,0.0
177,177,22,782011638.4300001,17110543.880000003,98742.68181818182,3.0,0.0,0.3181818181818182
404,404,1,780976224.27,780976224.27,910831.0,1.0,1.0,1.0
730,730,1,598860245.02,598860245.02,7464255.0,2.0,1.0,0.0
508,508,1,503987183.92,503987183.92,477988.0,1.0,4.0,1.0
253,253,1,490725902.51000005,490725902.51000005,225775.0,1.0,1.0,1.0
1363,1363,1,442602790.50999993,442602790.50999993,3279635.0,1.0,1.0,0.0
2225,2225,1,391512861.78000003,391512861.78000003,2677952.0,2.0,1.0,0.0
69,69,17,357162480.81,21357553.73,76347.5294117647,4.0,1.0,0.0
1650,1650,1,308393772.84999996,308393772.84999996,1727955.0,2.0,1.0,1.0
524,524,1,290808661.47,290808661.47,8662499.0,2.0,1.0,0.0
799,799,1,280807223.9,280807223.9,651482.0,2.0,1.0,0.0
84,84,11,244646863.6,21081075.950000003,266905.54545454547,4.0,1.0,0.0
115,115,3,225972485.9,56826731.400000006,8573.666666666666,3.0,1.0,1.0
781,781,1,224454101.99999997,224454101.99999997,493379.0,1.0,1.0,0.0
127,127,1,216984969.02,216984969.02,1154699.0,2.0,1.0,0.0
2100,2100,1,208022188.21,208022188.21,544933.0,2.0,1.0,0.0
801,801,1,206621411.67999998,206621411.67999998,438522.0,2.0,1.0,0.0
2348,2348,1,203245562.65000004,203245562.65000004,783292.0,2.0,1.0,0.0
1272,1272,1,199636917.53,199636917.53,733284.0,1.0,1.0,0.0
540,540,1,187336349.01,187336349.01,814826.0,1.0,1.0,0.0
2816,2816,1,177402110.67,177402110.67,124202.0,2.0,1.0,1.0
2446,2446,1,166586328.54000002,166586328.54000002,325120.0,1.0,1.0,0.0
2224,2224,1,165294407.09,165294407.09,1243868.0,2.0,1.0,0.0
980,980,2,160162818.92,80081409.46,56121.5,12.5,1.0,0.5
35,35,1,158587823.73000002,158587823.73000002,883496.0,2.0,1.0,1.0
417,417,1,157130280.27999997,157130280.27999997,710965.0,2.0,1.0,0.0
1105,1105,1,156872692.22,156872692.22,1009614.0,1.0,1.0,0.0
2682,2682,1,156067580.95999998,156067580.95999998,1145802.0,2.0,1.0,0.0
413,413,1,156043354.26,156043354.26,386429.0,2.0,2.0,0.0
576,576,1,154955729.35,154955729.35,1776447.0,2.0,1.0,0.0
2646,2646,1,154946648.04,154946648.04,569758.0,2.0,1.0,0.0
485,485,1,152980553.17000002,152980553.17000002,366343.0,2.0,1.0,0.0
1986,1986,1,146044054.46,146044054.46,2017158.0,1.0,1.0,0.0
2591,2591,1,145667460.8,145667460.8,966738.0,2.0,1.0,1.0
66,66,1,139780633.57999998,139780633.57999998,2208105.0,2.0,4.0,0.0
91,91,1,139415479.65,139415479.65,735131.0,2.0,1.0,0.0
63,63,1,138840949.2,138840949.2,798965.0,2.0,1.0,0.0
1197,1197,1,137718870.07,137718870.07,741467.0,2.0,1.0,1.0
1909,1909,1,135805884.39000002,135805884.39000002,823581.0,1.0,1.0,1.0
1069,1069,1,128198932.07999998,128198932.07999998,573328.0,2.0,1.0,0.0
2597,2597,1,127399061.93,127399061.93,993372.0,2.0,1.0,1.0
260,260,2,126663863.98999998,63331931.99499999,378835.5,3.0,1.0,0.0
1882,1882,1,126410419.21000001,126410419.21000001,1051441.0,2.0,1.0,0.0
2642,2642,1,123277284.82999998,123277284.82999998,1425505.0,1.0,1.0,0.0
1833,1833,1,119258562.15,119258562.15,366566.0,1.0,1.0,0.0
1276,1276,1,117865639.1,117865639.1,201190.0,1.0,1.0,1.0
1087,1087,1,117535649.91,117535649.91,2933603.0,1.0,1.0,0.0
706,706,1,117431258.72,117431258.72,97212.0,2.0,1.0,1.0
1260,1260,1,115081789.00999999,115081789.00999999,1251613.0,2.0,6.0,0.0
1357,1357,1,114543545.86,114543545.86,30346.0,2.0,1.0,1.0
304,304,1,114055354.09,114055354.09,708003.0,2.0,1.0,0.0
2227,2227,1,113293433.77000001,113293433.77000001,501020.0,2.0,1.0,0.0
1373,1373,1,113058982.00999999,113058982.00999999,706527.0,2.0,1.0,1.0
761,761,1,113057565.54,113057565.54,14772.0,2.0,1.0,1.0
1945,1945,1,110935971.04,110935971.04,792378.0,2.0,1.0,0.0
349,349,1,109155045.86,109155045.86,523657.0,2.0,1.0,0.0
715,715,1,108781789.17999999,108781789.17999999,795112.0,2.0,1.0,1.0
1794,1794,1,106522242.08,106522242.08,161882.0,2.0,1.0,1.0
582,582,1,105932339.46000001,105932339.46000001,1247194.0,2.0,1.0,0.0
389,389,1,105817139.34999998,105817139.34999998,523229.0,1.0,1.0,0.0
1922,1922,1,105147062.66,105147062.66,118929.0,1.0,1.0,0.0
1800,1800,1,103223239.74000001,103223239.74000001,475780.0,2.0,1.0,0.0
295,295,1,103048418.36,103048418.36,538300.0,2.0,1.0,0.0
1174,1174,1,102564264.69,102564264.69,114540.0,1.0,1.0,0.0
903,903,1,101668631.78999999,101668631.78999999,378279.0,2.0,1.0,1.0
2717,2717,1,101461061.06,101461061.06,731790.0,2.0,1.0,0.0
2392,2392,1,98928683.48000002,98928683.48000002,698747.0,2.0,1.0,1.0
1291,1291,1,98586530.0,98586530.0,276484.0,1.0,1.0,0.0
1511,1511,1,98360294.22,98360294.22,1636112.0,2.0,1.0,0.0
782,782,1,97725477.25,97725477.25,570342.0,2.0,1.0,0.0
106,106,1,96562650.43,96562650.43,229777.0,2.0,1.0,0.0
2200,2200,1,96549645.00000001,96549645.00000001,367005.0,2.0,1.0,0.0
798,798,1,95882806.08000001,95882806.08000001,674739.0,2.0,1.0,0.0
1205,1205,1,95656297.44999999,95656297.44999999,509451.0,2.0,28.0,1.0
919,919,1,95050689.88,95050689.88,468953.0,2.0,1.0,0.0
407,407,1,94639426.58000001,94639426.58000001,8157.0,1.0,1.0,1.0
48,48,1,94235955.72999999,94235955.72999999,1289796.0,2.0,1.0,0.0
2342,2342,1,93186765.65,93186765.65,862537.0,2.0,1.0,0.0
2850,2850,1,92449232.86000001,92449232.86000001,543876.0,2.0,6.0,0.0
1795,1795,1,92137057.9,92137057.9,355895.0,2.0,1.0,0.0
588,588,1,91977296.9,91977296.9,615961.0,2.0,1.0,0.0
583,583,1,91404516.19,91404516.19,590084.0,2.0,1.0,0.0
2585,2585,1,91301352.3,91301352.3,608563.0,2.0,1.0,0.0
284,284,1,91267278.61999999,91267278.61999999,97417.0,2.0,1.0,1.0
873,873,1,91008354.05,91008354.05,198699.0,2.0,1.0,1.0
1982,1982,1,90637713.92,90637713.92,220507.0,2.0,3.0,0.0
432,432,5,90302054.33,12204961.03,169244.4,3.0,1.0,0.0
587,587,1,87901622.71999998,87901622.71999998,674706.0,2.0,1.0,0.0
1135,1135,1,87075722.38999999,87075722.38999999,275858.0,2.0,1.0,0.0
618,618,1,87047150.56,87047150.56,180969.0,2.0,1.0,0.0
75,75,1,86697158.77999999,86697158.77999999,614065.0,1.0,1.0,1.0
2003,2003,1,86190870.69,86190870.69,572998.0,2.0,1.0,0.0
877,877,1,85756450.88000003,85756450.88000003,406594.0,2.0,1.0,0.0
38,38,1,84921535.22,84921535.22,19070.0,1.0,2.0,1.0
1048,1048,1,84193297.07000001,84193297.07000001,48506.0,2.0,1.0,1.0
466,466,1,83982004.9,83982004.9,562551.0,2.0,1.0,0.0
27,27,1,83951706.44999999,83951706.44999999,9405.0,3.0,1.0,1.0
1371,1371,1,83935326.3,83935326.3,151112.0,1.0,1.0,0.0
46,46,1,83879659.25,83879659.25,1223776.0,2.0,1.0,0.0
2594,2594,1,83021838.75999999,83021838.75999999,751830.0,2.0,10.0,0.0
2294,2294,1,82713054.91,82713054.91,310315.0,2.0,1.0,0.0
2358,2358,1,81759784.71,81759784.71,145150.0,2.0,1.0,0.0
2484,2484,1,81181015.31,81181015.31,91629.0,1.0,1.0,0.0
347,347,1,80816437.13000001,80816437.13000001,550483.0,2.0,1.0,0.0
2456,2456,1,80191295.08,80191295.08,428695.0,2.0,1.0,0.0
1663,1663,1,80148599.04999998,80148599.04999998,243782.0,2.0,1.0,0.0
682,682,1,80074654.93,80074654.93,543674.0,2.0,1.0,0.0
444,444,1,78738350.67,78738350.67,342659.0,7.0,1.0,0.0
623,623,1,78442629.12,78442629.12,922871.0,1.0,0.0,0.0
242,242,1,77863933.22,77863933.22,21014.0,2.0,1.0,1.0
845,845,1,77181734.41,77181734.41,159916.0,2.0,1.0,0.0
1626,1626,1,76944172.45,76944172.45,445518.0,1.0,1.0,0.0
1241,1241,1,76538291.36,76538291.36,18259.0,1.0,1.0,1.0
1009,1009,1,76222690.64000002,76222690.64000002,889330.0,2.0,1.0,0.0
2034,2034,1,75940204.25999999,75940204.25999999,1485881.0,2.0,0.0,0.0
2761,2761,1,75785040.88,75785040.88,290278.0,2.0,1.0,1.0
797,797,1,73762009.55,73762009.55,156052.0,1.0,1.0,0.0
2193,2193,1,73271830.94,73271830.94,462549.0,2.0,1.0,0.0
696,696,1,72961364.98,72961364.98,107763.0,2.0,1.0,0.0
2293,2293,1,72839421.41,72839421.41,530733.0,2.0,1.0,0.0
2039,2039,1,72753925.10000001,72753925.10000001,460944.0,2.0,1.0,0.0
2402,2402,1,72521382.42,72521382.42,493279.0,1.0,1.0,0.0
1648,1648,1,72414588.77000001,72414588.77000001,246084.0,2.0,1.0,0.0
11,11,1,72407607.37,72407607.37,140855.0,2.0,1.0,0.0
6,6,1,72403580.94999999,72403580.94999999,422883.0,2.0,0.0,0.0
712,712,1,72358305.94,72358305.94,1248193.0,1.0,0.0,0.0
1552,1552,1,72236331.60000001,72236331.60000001,305629.0,2.0,1.0,0.0
1647,1647,1,72054779.08,72054779.08,1134323.0,2.0,0.0,0.0
1203,1203,1,71598933.38000001,71598933.38000001,77728.0,2.0,114.0,1.0
2511,2511,1,71376743.27,71376743.27,144484.0,2.0,1.0,0.0
2801,2801,1,71278941.17,71278941.17,510609.0,1.0,1.0,0.0
1473,1473,1,71200532.36,71200532.36,1142827.0,1.0,0.0,0.0
539,539,1,71116519.41,71116519.41,431813.0,2.0,1.0,0.0
1947,1947,1,70952675.55000001,70952675.55000001,463715.0,2.0,1.0,1.0
960,960,1,70923040.41,70923040.41,639193.0,2.0,1.0,0.0
771,771,1,70724189.36,70724189.36,436429.0,2.0,1.0,0.0
2424,2424,1,70716658.61,70716658.61,596796.0,1.0,1.0,1.0
532,532,1,70558550.4,70558550.4,499974.0,2.0,1.0,1.0
632,632,1,70465367.15,70465367.15,78998.0,1.0,1.0,0.0
199,199,1,70360769.69,70360769.69,517089.0,2.0,1.0,0.0
2678,2678,1,69637444.24,69637444.24,527352.0,1.0,1.0,0.0
2188,2188,1,69553039.32000001,69553039.32000001,488274.0,2.0,1.0,0.0
2416,2416,1,69273066.25,69273066.25,491168.0,2.0,1.0,0.0
1539,1539,1,68478873.78,68478873.78,351122.0,1.0,9.0,0.0
677,677,1,67859331.38,67859331.38,528935.0,1.0,1.0,0.0
1162,1162,1,67672756.43,67672756.43,426377.0,2.0,1.0,0.0
598,598,1,67604634.54,67604634.54,360606.0,2.0,1.0,0.0
1409,1409,1,67583299.28,67583299.28,582155.0,2.0,1.0,0.0
1553,1553,1,67571598.19,67571598.19,385078.0,2.0,1.0,1.0
2582,2582,1,67244153.63,67244153.63,788793.0,1.0,1.0,0.0
2400,2400,1,66862007.15,66862007.15,415116.0,2.0,1.0,0.0
941,941,1,66605756.45,66605756.45,75014.0,2.0,146.0,1.0
1643,1643,1,66573989.38000001,66573989.38000001,1162612.0,2.0,0.0,0.0
1074,1074,1,66487590.339999996,66487590.339999996,74218.0,1.0,1.0,0.0
2443,2443,1,66381560.01,66381560.01,1011068.0,2.0,5.0,1.0
150,150,1,66336708.92,66336708.92,71637.0,2.0,1.0,1.0
688,688,1,66291806.190000005,66291806.190000005,152104.0,3.0,1.0,0.0
2183,2183,1,65963007.53,65963007.53,94035.0,1.0,1.0,1.0
402,402,1,65762129.8,65762129.8,472103.0,2.0,1.0,1.0
1141,1141,1,65560773.97,65560773.97,717214.0,2.0,1.0,0.0
1309,1309,1,65317839.39,65317839.39,10325.0,1.0,1.0,1.0
2433,2433,1,65037573.029999994,65037573.029999994,363032.0,2.0,0.0,0.0
2877,2877,1,64561445.42,64561445.42,499720.0,2.0,1.0,0.0
847,847,1,64362370.47,64362370.47,127912.0,2.0,1.0,0.0
1496,1496,1,64224152.879999995,64224152.879999995,88829.0,2.0,1.0,0.0
317,317,1,64100558.83,64100558.83,34073.0,1.0,1.0,1.0
691,691,1,63730340.87,63730340.87,192754.0,2.0,1.0,1.0
1667,1667,1,63185042.599999994,63185042.599999994,388156.0,2.0,1.0,0.0
855,855,1,63114801.3,63114801.3,719787.0,2.0,1.0,0.0
2733,2733,1,63083828.14999999,63083828.14999999,67514.0,2.0,1.0,1.0
316,316,1,63073376.72,63073376.72,295570.0,2.0,1.0,0.0
2243,2243,1,62888597.71,62888597.71,256634.0,2.0,1.0,0.0
2375,2375,1,62659217.760000005,62659217.760000005,8389.0,1.0,1.0,1.0
2702,2702,1,62589992.35,62589992.35,1126096.0,2.0,0.0,0.0
923,923,1,62527607.70999999,62527607.70999999,880704.0,1.0,1.0,0.0
574,574,1,62417451.67,62417451.67,40596.0,1.0,1.0,1.0
849,849,1,62135911.010000005,62135911.010000005,411809.0,2.0,1.0,0.0
915,915,1,62117501.17,62117501.17,116093.0,1.0,0.0,0.0
1344,1344,1,62032521.809999995,62032521.809999995,329869.0,2.0,1.0,1.0
1244,1244,1,61926893.85,61926893.85,24481.0,3.0,1.0,1.0
1973,1973,1,61780587.95,61780587.95,503117.0,2.0,1.0,0.0
2220,2220,1,61682131.73,61682131.73,393366.0,2.0,1.0,0.0
1304,1304,1,61448785.980000004,61448785.980000004,146374.0,2.0,1.0,0.0
315,315,1,61065403.08,61065403.08,66433.0,2.0,1.0,1.0
2307,2307,1,60702527.02000001,60702527.02000001,12730.0,2.0,2.0,1.0
187,187,1,60646267.529999994,60646267.529999994,594869.0,2.0,1.0,0.0
800,800,1,60294164.66,60294164.66,307199.0,2.0,1.0,1.0
343,343,1,60276697.879999995,60276697.879999995,67230.0,1.0,1.0,0.0
977,977,1,60165869.86999999,60165869.86999999,75586.0,4.0,1.0,0.0
372,372,1,60094769.0,60094769.0,429576.0,2.0,1.0,0.0
2539,2539,1,60025219.39,60025219.39,387661.0,1.0,1.0,0.0
654,654,1,59738851.68,59738851.68,415954.0,2.0,1.0,0.0
1579,1579,1,59579495.19,59579495.19,481433.0,2.0,1.0,0.0
1782,1782,1,59442692.24999999,59442692.24999999,346638.0,2.0,1.0,0.0
2815,2815,1,58860872.27,58860872.27,65242.0,1.0,1.0,0.0
495,495,1,58726384.699999996,58726384.699999996,289718.0,2.0,1.0,1.0
624,624,1,58703155.42,58703155.42,626222.0,2.0,1.0,0.0
1855,1855,1,58643650.23,58643650.23,341030.0,2.0,1.0,1.0
807,807,1,58429707.099999994,58429707.099999994,471903.0,1.0,1.0,0.0
2681,2681,1,58206355.160000004,58206355.160000004,31516.0,2.0,1.0,1.0
2057,2057,1,57965722.26999999,57965722.26999999,14399.0,2.0,1.0,1.0
2680,2680,1,57714024.74,57714024.74,188543.0,2.0,1.0,1.0
1634,1634,1,57702703.65,57702703.65,23793.0,2.0,1.0,1.0
725,725,1,57448883.37,57448883.37,258889.0,2.0,1.0,0.0
1497,1497,1,57399403.83,57399403.83,382233.0,2.0,1.0,1.0
325,325,1,56962701.93,56962701.93,99107.0,2.0,1.0,1.0
2875,2875,1,56894015.76,56894015.76,418843.0,2.0,1.0,1.0
1527,1527,1,56809013.52000001,56809013.52000001,1081758.0,2.0,3.0,0.0
237,237,1,56676992.17999999,56676992.17999999,5066.0,1.0,1.0,1.0
2367,2367,1,56634255.99999999,56634255.99999999,802439.0,2.0,0.0,0.0
2158,2158,1,56610077.24999999,56610077.24999999,7139.0,2.0,1.0,1.0
2191,2191,1,56243035.74,56243035.74,397249.0,2.0,1.0,1.0
1595,1595,1,55982616.269999996,55982616.269999996,887280.0,1.0,0.0,1.0
2002,2002,1,55857200.95999999,55857200.95999999,1081228.0,1.0,72.0,1.0
1400,1400,1,55732480.08,55732480.08,325113.0,1.0,1.0,1.0
322,322,1,55276539.06,55276539.06,335047.0,2.0,1.0,1.0
862,862,1,55265367.11,55265367.11,155086.0,2.0,1.0,0.0
2453,2453,1,55171344.17,55171344.17,368522.0,1.0,1.0,0.0
732,732,1,54871314.20999999,54871314.20999999,93943.0,2.0,1.0,0.0
2676,2676,1,54371439.03,54371439.03,60818.0,1.0,1.0,0.0
560,560,1,54359648.669999994,54359648.669999994,539891.0,2.0,1.0,0.0
251,251,1,54323398.0,54323398.0,195475.0,2.0,1.0,1.0
1290,1290,1,54320492.91,54320492.91,171911.0,2.0,1.0,0.0
201,201,1,54231545.230000004,54231545.230000004,100375.0,2.0,1.0,0.0
2811,2811,1,54063435.88,54063435.88,316515.0,2.0,1.0,0.0
2276,2276,1,53979956.949999996,53979956.949999996,105248.0,2.0,0.0,0.0
1218,1218,1,53947753.45,53947753.45,930755.0,2.0,1.0,0.0
107,107,1,53848816.48,53848816.48,2082017.0,2.0,1.0,0.0
222,222,1,53656109.89,53656109.89,425660.0,2.0,2.0,0.0
1386,1386,1,53541134.75,53541134.75,62134.0,2.0,1.0,0.0
968,968,1,53374629.8,53374629.8,368409.0,2.0,1.0,0.0
345,345,1,53176212.22,53176212.22,59303.0,1.0,1.0,0.0
1287,1287,1,52427925.92,52427925.92,6001.0,1.0,1.0,1.0
158,158,1,52369360.31,52369360.31,12601.0,1.0,1.0,1.0
1894,1894,1,52355076.25000001,52355076.25000001,58789.0,1.0,1.0,0.0
23,23,1,52346934.62,52346934.62,930554.0,2.0,1.0,1.0
1613,1613,1,52084556.370000005,52084556.370000005,433294.0,1.0,1.0,0.0
1533,1533,1,51562310.279999994,51562310.279999994,215561.0,2.0,2.0,0.0
1751,1751,1,51513577.65,51513577.65,185131.0,1.0,1.0,0.0
692,692,1,51506171.98,51506171.98,842523.0,2.0,6.0,0.0
644,644,1,51242048.269999996,51242048.269999996,1001222.0,2.0,1.0,0.0
1568,1568,1,51149245.91,51149245.91,232773.0,2.0,2.0,0.0
2490,2490,1,51061063.910000004,51061063.910000004,29690.0,2.0,1.0,1.0
460,460,1,50915454.099999994,50915454.099999994,15176.0,2.0,1.0,1.0
2344,2344,1,50642128.75000001,50642128.75000001,564676.0,2.0,1.0,0.0
1524,1524,1,50581624.910000004,50581624.910000004,105091.0,2.0,1.0,0.0
2142,2142,1,50535195.830000006,50535195.830000006,359835.0,2.0,1.0,0.0
2018,2018,1,50437885.730000004,50437885.730000004,27698.0,2.0,15.0,1.0
2804,2804,1,50261375.04000001,50261375.04000001,541093.0,2.0,1.0,0.0
1959,1959,1,50236975.019999996,50236975.019999996,19456.0,1.0,1.0,1.0
1771,1771,1,50122352.13,50122352.13,367346.0,2.0,1.0,0.0
2465,2465,1,50102803.68999999,50102803.68999999,9740.0,2.0,1.0,1.0
1463,1463,1,50086200.46,50086200.46,1688139.0,2.0,8.0,0.0
2418,2418,1,50077370.89,50077370.89,104194.0,2.0,0.0,1.0
1152,1152,1,49944589.06999999,49944589.06999999,361042.0,2.0,1.0,0.0
2854,2854,1,49835632.99,49835632.99,323083.0,1.0,1.0,0.0
374,374,1,49525309.25,49525309.25,387081.0,2.0,1.0,0.0
384,384,1,49498964.92,49498964.92,54850.0,1.0,1.0,0.0
1443,1443,1,49487509.870000005,49487509.870000005,370425.0,2.0,1.0,0.0
513,513,1,49375041.96,49375041.96,604051.0,1.0,1.0,0.0
898,898,1,49211467.690000005,49211467.690000005,371803.0,2.0,1.0,0.0
408,408,1,48994522.989999995,48994522.989999995,249817.0,2.0,1.0,1.0
2447,2447,1,48935050.589999996,48935050.589999996,272366.0,1.0,1.0,0.0
518,518,1,48822839.47,48822839.47,385199.0,2.0,1.0,1.0
308,308,1,48526024.55,48526024.55,113089.0,2.0,1.0,0.0
745,745,1,48482159.16,48482159.16,282632.0,1.0,1.0,0.0
2781,2781,1,48368229.39,48368229.39,379476.0,3.0,30.0,1.0
871,871,1,48157439.74,48157439.74,179176.0,1.0,1.0,0.0
2759,2759,1,47747308.68,47747308.68,53393.0,1.0,1.0,0.0
683,683,1,47650850.20999999,47650850.20999999,361869.0,2.0,1.0,1.0
2660,2660,1,47641984.27,47641984.27,186838.0,2.0,1.0,0.0
1446,1446,1,47638619.79,47638619.79,357387.0,2.0,1.0,0.0
54,54,1,47600294.82,47600294.82,2578.0,1.0,1.0,1.0
1406,1406,1,47360183.92,47360183.92,320255.0,1.0,1.0,1.0
1821,1821,1,47332689.519999996,47332689.519999996,327995.0,2.0,1.0,0.0
1179,1179,1,47321235.830000006,47321235.830000006,43706.0,1.0,2.0,1.0
785,785,1,47301670.92,47301670.92,321180.0,2.0,1.0,0.0
1633,1633,1,47241504.379999995,47241504.379999995,89398.0,2.0,0.0,0.0
1411,1411,1,47211396.92,47211396.92,189137.0,2.0,1.0,1.0
320,320,1,46852472.720000006,46852472.720000006,18516.0,1.0,1.0,1.0
2343,2343,1,46790195.18000001,46790195.18000001,293128.0,1.0,0.0,0.0
1259,1259,1,46770005.61000001,46770005.61000001,92030.0,2.0,1.0,1.0
2258,2258,1,46672100.36,46672100.36,317680.0,2.0,1.0,0.0
1204,1204,1,46625448.949999996,46625448.949999996,337478.0,1.0,1.0,0.0
764,764,1,46550302.88,46550302.88,30242.0,2.0,1.0,1.0
1678,1678,1,46500841.32,46500841.32,25670.0,3.0,1.0,1.0
117,117,1,46318930.8,46318930.8,681335.0,2.0,1.0,0.0
1788,1788,1,46284620.61000001,46284620.61000001,87547.0,2.0,1.0,0.0
2714,2714,1,46124823.97,46124823.97,247102.0,1.0,1.0,1.0
2516,2516,1,46008492.45,46008492.45,564829.0,1.0,1.0,0.0
979,979,3,45982019.92,14444976.3,11655.0,3.0,1.0,0.6666666666666666
1970,1970,1,45890564.17000001,45890564.17000001,802229.0,1.0,1.0,0.0
151,151,1,45889919.06,45889919.06,256495.0,1.0,0.0,0.0
175,175,1,45614469.74,45614469.74,322821.0,2.0,1.0,1.0
1470,1470,1,45516377.580000006,45516377.580000006,80792.0,2.0,1.0,0.0
2748,2748,1,45386329.68,45386329.68,224636.0,2.0,1.0,1.0
1570,1570,1,45263214.95999999,45263214.95999999,86597.0,2.0,1.0,0.0
922,922,1,45179053.11,45179053.11,102388.0,2.0,1.0,0.0
1231,1231,1,44896821.050000004,44896821.050000004,293793.0,1.0,1.0,1.0
843,843,1,44883947.59,44883947.59,598867.0,2.0,1.0,0.0
1372,1372,1,44826271.09,44826271.09,111682.0,1.0,1.0,0.0
2082,2082,1,44534087.739999995,44534087.739999995,26631.0,1.0,1.0,1.0
386,386,1,44431606.87,44431606.87,633303.0,2.0,1.0,0.0
1407,1407,1,44408014.28,44408014.28,263112.0,1.0,1.0,0.0
962,962,1,44319203.78,44319203.78,304392.0,2.0,1.0,0.0
1465,1465,1,44276141.02,44276141.02,317428.0,1.0,1.0,0.0
1661,1661,1,44168563.269999996,44168563.269999996,322672.0,2.0,1.0,0.0
2332,2332,1,43961861.53,43961861.53,256900.0,2.0,1.0,0.0
1532,1532,1,43928866.76,43928866.76,560694.0,2.0,1.0,0.0
2218,2218,1,43916677.56,43916677.56,364259.0,2.0,4.0,1.0
1455,1455,1,43916503.580000006,43916503.580000006,338036.0,2.0,1.0,0.0
724,724,1,43833814.019999996,43833814.019999996,93282.0,2.0,1.0,0.0
275,275,1,43813247.150000006,43813247.150000006,98376.0,1.0,3.0,1.0
211,211,1,43781627.53,43781627.53,6210.0,1.0,1.0,1.0
191,191,1,43769806.31999999,43769806.31999999,6347.0,2.0,1.0,1.0
1405,1405,1,43554770.27,43554770.27,624769.0,2.0,1.0,0.0
1387,1387,1,43503635.5,43503635.5,80818.0,3.0,1.0,0.0
2622,2622,1,43409372.67999999,43409372.67999999,459867.0,2.0,1.0,0.0
285,285,1,43236619.86,43236619.86,79333.0,2.0,1.0,0.0
1917,1917,1,42721500.44,42721500.44,17351.0,1.0,0.0,1.0
198,198,1,42710112.519999996,42710112.519999996,169294.0,1.0,1.0,0.0
1349,1349,1,42575602.580000006,42575602.580000006,1484753.0,2.0,2.0,0.0
2050,2050,1,42442471.39,42442471.39,76565.0,2.0,1.0,0.0
510,510,1,42355005.07000001,42355005.07000001,29905.0,2.0,1.0,1.0
2190,2190,1,42341162.83,42341162.83,521591.0,1.0,1.0,0.0
857,857,1,42239076.13,42239076.13,263124.0,2.0,1.0,0.0
2085,2085,1,42195461.62,42195461.62,10230.0,1.0,1.0,1.0
53,53,1,42148320.650000006,42148320.650000006,549848.0,2.0,8.0,1.0
268,268,1,42058001.9,42058001.9,248596.0,2.0,1.0,0.0
1059,1059,1,41988874.12,41988874.12,217700.0,1.0,1.0,1.0
805,805,1,41933312.79,41933312.79,304646.0,2.0,1.0,0.0
1073,1073,1,41655064.29,41655064.29,89528.0,1.0,1.0,0.0
86,86,1,41650333.089999996,41650333.089999996,66677.0,2.0,1.0,0.0
2247,2247,1,41464781.07,41464781.07,580805.0,2.0,1.0,0.0
1733,1733,1,41462488.19,41462488.19,18000.0,1.0,1.0,1.0
2699,2699,1,41282817.910000004,41282817.910000004,131766.0,1.0,1.0,1.0
2526,2526,1,41224135.68,41224135.68,618938.0,1.0,0.0,0.0
2529,2529,1,41172960.55,41172960.55,529938.0,2.0,1.0,0.0
2595,2595,1,41060598.47,41060598.47,617388.0,2.0,1.0,0.0
1456,1456,1,41027190.70999999,41027190.70999999,285583.0,2.0,1.0,0.0
1263,1263,1,40942694.42,40942694.42,173217.0,1.0,37.0,1.0
878,878,1,40738557.629999995,40738557.629999995,511453.0,2.0,2.0,0.0
895,895,1,40635082.24,40635082.24,230825.0,1.0,1.0,1.0
1883,1883,1,40601454.839999996,40601454.839999996,164300.0,2.0,1.0,0.0
327,327,1,40571813.95,40571813.95,206222.0,2.0,1.0,0.0
440,440,1,40437024.519999996,40437024.519999996,96883.0,1.0,1.0,1.0
2327,2327,1,40411511.78,40411511.78,290413.0,1.0,1.0,1.0
223,223,1,40336422.69,40336422.69,537777.0,2.0,1.0,0.0
1157,1157,1,40293504.97,40293504.97,74733.0,2.0,101.0,1.0
2084,2084,1,40275387.61,40275387.61,58519.0,2.0,1.0,0.0
2579,2579,1,40068975.05,40068975.05,16377.0,1.0,2.0,1.0
1221,1221,1,39877918.71,39877918.71,489558.0,1.0,1.0,0.0
651,651,1,39730749.69,39730749.69,239355.0,2.0,1.0,0.0
908,908,1,39717523.15,39717523.15,574596.0,1.0,1.0,0.0
331,331,1,39637189.04,39637189.04,67919.0,1.0,1.0,0.0
2128,2128,1,39604859.53,39604859.53,177779.0,2.0,1.0,0.0
2836,2836,1,39528259.24,39528259.24,9089.0,1.0,1.0,1.0
2212,2212,1,39351293.13999999,39351293.13999999,243323.0,2.0,1.0,0.0
1958,1958,1,39243358.3,39243358.3,176291.0,2.0,1.0,0.0
