,billing_npi,n_changepoints,nonzero_months,total_spending
4116,1093895203,3,79,40715483.33
4117,1780737007,5,65,40706362.15
4118,1730589805,1,84,40690760.65999999
4119,1346254620,1,84,40687212.92999999
4120,1598719346,3,84,40671015.78
4121,1659988525,2,42,40654812.17
4122,1649450644,2,73,40646448.730000004
4123,1124041561,6,76,40643445.42
4124,1306164975,2,53,40635082.239999995
4125,1497089221,1,84,40631017.01
4126,1639602642,1,84,40601454.839999996
4127,1578523726,1,84,40571823.51
4128,1104033422,4,82,40571813.95
4129,1730594219,2,84,40558866.67000001
4130,1659414506,3,83,40553008.54
4131,1568488450,2,84,40546938.07999999
4132,1780937649,3,82,40539067.239999995
4133,1417229774,2,84,40535215.29000001
4134,1285736553,2,82,40533914.58
4135,1013483486,3,74,40533296.33
4136,1871886366,2,84,40526938.28
4137,1356397228,2,83,40525699.63000001
4138,1326607011,2,50,40514616.81000001
4139,1891294021,2,75,40487096.449999996
4140,1881627420,4,78,40479844.769999996
4141,1215365689,3,84,40460586.199999996
4142,1982804308,7,64,40452162.33
4143,1639430515,2,84,40446446.220000006
4144,1912172974,2,84,40442376.96
4145,1639487887,3,84,40441761.19000001
4146,1134773047,2,52,40437024.52
4147,1790205425,3,78,40411511.78
4148,1316973787,2,84,40407058.96
4149,1740772268,1,84,40406470.64000001
4150,1225331903,2,75,40402779.129999995
4151,1306996848,2,75,40393496.879999995
4152,1760408926,1,84,40384033.940000005
4153,1285721340,2,84,40382889.66
4154,1528172764,1,84,40366674.8
4155,1376624981,1,84,40364067.93000001
4156,1922095116,1,83,40345423.43000001
4157,1235126921,1,84,40341149.16
4158,1962728071,2,83,40337118.54000001
4159,1386756153,1,84,40336528.84
4160,1063621316,2,84,40336422.69
4161,1801837810,3,84,40327563.39
4162,1124158811,5,78,40322983.07
4163,1912047887,4,69,40315071.87000001
4164,1104348556,2,84,40310687.96999999
4165,1760651814,3,84,40307512.10999999
4166,1396173449,2,84,40293504.97
4167,1326709379,1,33,40286641.86
4168,1215916002,1,84,40284641.690000005
4169,1700231305,2,83,40275387.61000001
4170,1760515977,2,82,40254475.21
4171,1013911056,2,84,40248575.49
4172,1174922348,1,84,40238610.42999999
4173,1437587243,5,52,40215091.519999996
4174,1770528994,2,84,40214263.43000001
4175,1306843180,1,84,40207459.09
4176,1720214950,1,84,40205766.52
4177,1396155834,1,84,40201911.70000001
4178,1811123482,3,83,40200533.32
4179,1235468083,2,84,40188350.68
4180,1235422403,2,84,40186259.69
4181,1932402906,1,84,40175725.37
4182,1376797035,2,27,40163949.81
4183,1306990619,1,84,40143797.96999999
4184,1104821305,3,84,40135514.27000001
4185,1174582282,2,84,40127761.85
4186,1497970008,3,83,40110684.410000004
4187,1568792109,2,84,40102402.14999999
4188,1457746653,3,83,40101271.010000005
4189,1073569331,1,84,40100522.87
4190,1194179150,3,84,40090618.63999999
4191,1275782641,12,63,40082576.15
4192,1679775456,1,84,40076811.91
4193,1881929503,4,81,40068975.050000004
4194,1932164795,1,84,40058050.25
4195,1235524257,1,84,40048821.06999999
4196,1326140138,1,84,40028286.54
4197,1235449661,1,84,40023927.73
4198,1427168889,2,83,40018534.81
4199,1851441075,2,83,40014371.29
4200,1346250594,1,84,40003901.96
4201,1215979158,3,75,39997087.69
4202,1568093359,2,59,39994588.63
4203,1962426122,1,84,39985801.07999999
4204,1851325906,2,84,39984939.23
4205,1053453951,3,84,39982519.32000001
4206,1497495386,2,31,39982408.45
4207,1922180652,3,53,39977853.61000001
4208,1447539374,3,80,39950800.43
4209,1174607253,1,84,39949526.45999999
4210,1669422788,1,84,39948001.71
4211,1861562472,2,83,39944297.47
4212,1124187125,1,84,39939425.7
4213,1780620526,1,84,39933882.92
4214,1083732853,2,83,39918444.99
4215,1841557246,3,84,39910215.77
4216,1851422372,2,61,39882624.49
4217,1417095324,3,84,39877918.71
4218,1730479254,1,84,39870570.61
4219,1164872784,3,73,39859435.88
4220,1265528939,2,79,39859051.14
4221,1720142953,1,44,39858297.37
4222,1063077451,2,51,39849360.809999995
4223,1790023547,3,83,39843365.13
4224,1093990384,2,83,39840666.14999999
4225,1346541976,2,83,39811457.650000006
4226,1083712830,4,67,39795884.44
4227,1588132062,2,38,39795262.96
4228,1649296252,2,81,39789675.74000001
4229,1700291630,4,83,39782493.35
4230,1679171235,2,83,39780748.72
4231,1154474104,2,83,39778947.900000006
4232,1467715490,3,79,39773054.309999995
4233,1578548194,1,84,39761600.88
4234,1417228594,2,84,39731964.45000001
4235,1215392857,1,84,39730749.69
4236,1306815865,2,84,39717523.15
4237,1083832851,3,84,39676552.889999986
4238,1427259241,2,51,39673560.379999995
4239,1952844250,3,54,39668112.45
4240,1447641279,1,84,39659800.15
4241,1891165783,3,84,39649563.419999994
4242,1497001226,2,84,39647550.739999995
4243,1629599535,1,84,39643927.900000006
4244,1104230390,3,70,39637189.04000001
4245,1710058458,1,84,39626981.88999999
4246,1811964885,1,83,39618274.36
4247,1184877201,2,84,39618169.61000001
4248,1962540831,1,33,39610596.04999999
4249,1093972838,2,84,39608633.43
4250,1720153836,2,84,39604859.53
4251,1053382697,1,84,39598963.49
4252,1467686006,3,83,39596264.87
4253,1720468804,3,84,39578171.34
4254,1841362795,1,84,39576283.51
4255,1184079675,2,84,39575229.47
4256,1114222817,2,42,39561628.47
4257,1609066257,1,84,39558015.14000001
4258,1033300306,4,82,39554075.97
4259,1497785745,2,84,39548175.91
4260,1851337604,2,84,39546334.800000004
4261,1013904051,3,84,39536498.180000015
4262,1982062089,3,83,39528259.24
4263,1114159449,2,84,39527854.18
4264,1760633341,1,84,39526199.86
4265,1023006434,1,84,39521730.82000001
4266,1083132849,5,77,39503038.32
4267,1790718229,2,84,39502205.870000005
4268,1952634008,4,83,39495014.44
4269,1114133246,1,84,39489323.7
4270,1730259912,1,84,39484756.49
4271,1780668921,2,84,39474776.199999996
4272,1982666111,4,75,39461598.31999999
4273,1447716733,2,63,39457796.839999996
4274,1447206420,3,84,39455446.63
4275,1013358118,2,84,39447253.94
4276,1750443503,2,84,39423456.63
4277,1972788834,3,49,39423141.980000004
4278,1316276975,2,84,39412963.14
4279,1093062911,2,84,39409216.97999999
4280,1427095488,1,84,39407983.480000004
4281,1629001037,3,78,39398132.19
4282,1457345597,1,84,39392372.489999995
4283,1801056098,4,65,39375910.35
4284,1184004111,1,84,39368791.06999999
4285,1740233899,1,82,39352920.08
4286,1750573028,3,65,39351293.14
4287,1922139120,2,84,39327741.35000001
4288,1124174651,5,79,39321441.780000016
4289,1588072698,1,84,39278931.34
4290,1841648623,2,84,39275145.480000004
4291,1982016564,1,84,39243446.49999999
4292,1669549887,2,84,39243358.3
4293,1194846220,2,83,39237887.75
4294,1881320711,2,27,39231311.29
4295,1336260132,1,84,39216056.83
4296,1649396078,1,84,39211904.57
4297,1811043649,1,84,39206849.97
4298,1093792350,2,84,39199367.75000001
4299,1205205309,2,84,39194480.54
4300,1174927263,4,81,39191839.510000005
4301,1760482434,2,84,39187376.57999999
4302,1598801938,4,82,39168156.51
4303,1295944759,2,53,39158498.53000001
4304,1710028527,6,78,39156505.83
4305,1063545465,4,47,39154419.57
4306,1639487069,2,84,39140113.47999999
4307,1376564088,4,84,39120637.94
4308,1720231442,1,52,39114222.080000006
4309,1548217805,1,84,39104091.39
4310,1649669193,1,84,39103546.440000005
4311,1902846306,1,84,39101919.85
4312,1629044029,1,84,39101023.17
4313,1316153968,2,83,39097111.59
4314,1356375307,2,84,39091571.129999995
4315,1780791343,1,84,39076226.080000006
4316,1205100658,1,84,39068426.900000006
4317,1902182637,2,84,39066122.76999999
4318,1306921887,1,84,39050081.49
4319,1851762223,1,84,39043005.36999999
4320,1124181953,1,84,39012118.46999999
4321,1588735252,2,84,39010424.39
4322,1144215096,2,84,39007946.53
4323,1013041805,1,83,39000039.99
4324,1578514733,1,84,38999946.190000005
4325,1720074644,5,79,38999255.85
4326,1194840041,4,83,38993374.97
4327,1760627772,1,83,38987617.87
4328,1942387188,5,84,38985750.57
4329,1457304966,2,84,38984436.33
4330,1104286400,2,72,38962874.02
4331,1063414233,1,84,38948598.85
4332,1942359781,2,82,38937684.93
4333,1902035876,4,69,38936670.4
4334,1134302938,2,83,38930770.67
4335,1851770440,4,80,38929918.43
4336,1053375576,1,84,38924479.42
4337,1245251222,1,84,38923623.07000001
4338,1760522155,3,83,38919486.15
4339,1821291345,3,83,38912672.66
4340,1184694291,2,84,38910549.029999994
4341,1679583777,1,84,38907513.81999999
4342,1477004810,2,84,38903166.61
4343,1548264591,3,77,38900764.239999995
4344,1215979810,2,84,38894532.93000001
4345,1720140908,2,84,38879990.07
4346,1548697444,2,84,38876200.04000001
4347,1548245871,4,84,38874868.88
4348,1952424103,2,84,38870696.269999996
4349,1982779203,2,83,38861529.699999996
4350,1265601488,3,84,38861468.31
4351,1790718112,3,78,38861354.46
4352,1861627242,2,84,38859192.08
4353,1992779417,2,84,38853844.870000005
4354,1720273170,1,84,38848605.53
4355,1891792495,1,84,38841475.870000005
4356,1013408475,2,68,38833000.63
4357,1407974579,3,75,38832480.87
4358,1154321545,2,84,38821236.29
4359,1821360017,2,66,38820699.88
4360,1457341851,1,83,38820320.37999999
4361,1255736450,1,84,38808357.48
4362,1902331416,3,69,38797136.01999999
4363,1336384619,2,84,38796334.150000006
4364,1073686978,2,84,38783943.83
4365,1033227111,4,79,38766334.080000006
4366,1104875970,2,84,38761145.77
4367,1437125572,2,84,38760509.14
4368,1467433763,1,84,38758617.14
4369,1558493916,0,84,38750993.43000001
4370,1316121858,3,83,38745603.89000001
4371,1093732554,1,84,38736103.03
4372,1770637407,2,84,38729665.910000004
4373,1184073058,2,84,38709968.58
4374,1609882067,2,84,38706759.99000001
4375,1841651197,1,84,38702771.73
4376,1871507509,3,84,38697271.44
4377,1902081680,3,51,38695090.38
4378,1285793190,2,84,38692992.59
4379,1750316055,1,84,38688852.81
4380,1942477286,1,84,38682793.95
4381,1164603072,2,83,38682421.08
4382,1174693592,2,84,38680415.26
4383,1720023997,1,84,38657779.480000004
4384,1942247044,2,84,38655575.870000005
4385,1134104672,1,84,38639620.519999996
4386,1144399098,2,84,38626023.059999995
4387,1457372625,2,84,38623413.330000006
4388,1669535944,2,44,38615265.97
4389,1891998282,2,83,38609502.260000005
4390,1144562539,2,74,38601527.11
4391,1467646281,3,83,38598885.36
4392,1134371651,2,57,38596118.73
4393,1306058276,3,76,38593514.589999996
4394,1851484505,1,84,38590898.82999999
4395,1720123888,2,83,38590694.89
4396,1629161567,3,83,38590029.89000001
4397,1396858999,1,84,38585626.13
4398,1457563330,3,76,38582407.279999994
4399,1881618544,3,83,38577444.61
4400,1679988950,3,84,38560607.21000001
4401,1356435341,3,84,38557981.23
4402,1649389560,3,84,38553963.669999994
4403,1306050372,2,81,38533490.62
4404,1700120938,3,73,38528792.9
4405,1730337304,2,84,38524543.010000005
4406,1184767568,3,83,38521558.69
4407,1407307168,1,84,38517745.61999999
4408,1770536120,2,84,38512384.13999999
4409,1053317883,2,51,38512287.690000005
4410,1992850689,4,79,38502883.86000001
4411,1326220195,3,82,38497293.18000001
4412,1760488266,1,84,38495629.0
4413,1922032424,3,84,38488665.059999995
4414,1386691780,4,83,38474433.7
4415,1386722536,1,84,38470882.92999999
4416,1295896538,3,84,38463757.1
4417,1134788797,3,62,38461122.739999995
4418,1225008113,4,84,38451400.55
4419,1235647348,3,71,38439795.01
4420,1700894466,1,84,38433793.79
4421,1548771694,3,75,38431630.349999994
4422,1750682357,1,84,38429477.47999999
4423,1285840074,3,83,38427950.5
4424,1720068489,1,84,38425398.31
4425,1770816506,2,84,38421932.730000004
4426,1245445337,2,83,38417766.36000001
4427,1265556435,1,84,38412330.9
4428,1043354111,2,83,38402921.9
4429,1689693343,3,84,38397509.41
4430,1700969334,2,83,38395142.470000006
4431,1578864377,3,82,38382995.099999994
4432,1679236756,1,31,38374116.08999999
4433,1437335353,2,84,38374016.349999994
4434,1487387742,2,28,38366562.919999994
4435,1104973064,1,84,38364474.16
4436,1679738389,3,82,38363985.010000005
4437,1891766051,2,84,38363102.330000006
4438,1114121043,1,84,38358802.83999999
4439,1972786770,4,83,38355840.14000001
4440,1770948689,1,84,38355295.34
4441,1629057146,2,84,38345718.64999999
4442,1235650516,4,74,38339096.839999996
4443,1902813033,3,84,38333341.35
4444,1700865094,2,84,38321301.51999999
4445,1962599266,3,84,38317390.08
4446,1558799684,2,84,38315506.269999996
4447,1235478363,2,84,38309480.64000001
4448,1619244910,2,47,38298446.989999995
4449,1316364011,2,84,38292080.09
4450,1518239219,2,84,38287124.519999996
4451,1598186868,1,84,38277706.230000004
4452,1760543094,4,84,38262660.699999996
4453,1639186539,6,79,38249453.599999994
4454,1619053626,3,44,38245716.16
4455,1700172392,2,80,38244069.53000001
4456,1740211333,3,84,38243950.89000001
4457,1982709572,2,83,38234315.779999994
4458,1174635684,1,84,38229782.400000006
4459,1962410233,3,84,38216025.42
4460,1437127131,2,83,38211624.39000001
4461,1194926758,1,80,38202333.26
4462,1992187322,2,84,38183688.019999996
4463,1528201613,1,84,38180719.260000005
4464,1427715515,2,32,38175147.71000001
4465,1396852000,1,84,38175023.07999999
4466,1982142261,2,83,38172811.45999999
4467,1396836219,3,84,38167022.61
4468,1437419348,0,84,38166647.54
4469,1932386257,3,83,38157489.669999994
4470,1649350216,2,83,38153559.73
4471,1396790325,3,84,38152709.190000005
4472,1780968974,2,84,38152627.83
4473,1821100942,3,82,38142989.339999996
4474,1619067451,2,83,38128029.95
4475,1720014855,2,84,38126214.04999999
4476,1689798787,2,83,38118676.39
4477,1467537290,1,84,38109770.650000006
4478,1205893070,2,84,38103400.65999999
4479,1174633143,3,84,38094518.120000005
4480,1932428828,1,84,38083312.08
4481,1518953652,2,83,38081208.10000001
4482,1912281031,1,84,38079429.59
4483,1316963606,1,84,38067875.2
4484,1982787537,1,84,38055622.18999999
4485,1215392626,4,79,38043333.440000005
4486,1194369041,3,43,38037754.62
4487,1215163076,1,84,38034678.699999996
4488,1558721241,3,83,38032110.47
4489,1508849993,2,70,38031835.080000006
4490,1679609366,2,84,38025676.31
4491,1619900834,1,84,38016451.89999999
4492,1477653889,2,84,38012097.059999995
4493,1598887804,1,84,38009266.16000001
4494,1801332861,2,76,38008354.62
4495,1407284524,2,84,37993451.58
4496,1457385163,3,84,37991183.53
4497,1588009732,2,82,37984059.589999996
4498,1952320061,1,84,37983550.48
4499,1952377939,1,84,37978229.50000001
4500,1740789619,2,33,37969045.00000001
4501,1104906569,3,84,37965413.47
4502,1043233984,2,84,37964663.809999995
4503,1639233935,2,84,37960901.769999996
4504,1841868510,3,42,37939336.589999996
4505,1447769666,2,84,37936796.86000001
4506,1801307368,3,71,37935122.089999996
4507,1912388851,5,66,37934492.8
4508,1578552543,1,84,37928711.550000004
4509,1841437241,1,84,37920947.01
4510,1942221098,1,83,37916491.54000001
4511,1194802710,1,84,37909843.64000001
4512,1033166244,1,84,37903384.55
4513,1134262439,3,79,37899288.51999999
4514,1932494358,3,51,37895183.77
4515,1871648105,2,83,37885379.93
4516,1477505220,3,84,37879600.53
4517,1356480602,2,84,37879323.300000004
4518,1467556092,3,83,37873123.290000014
4519,1801920525,3,71,37871155.379999995
4520,1255638284,2,84,37865535.54000001
4521,1730246968,3,84,37863923.92
4522,1619911104,1,84,37862567.54000001
4523,1477509628,1,84,37860698.67
4524,1104986132,3,84,37860335.029999994
4525,1114031275,3,83,37859808.239999995
4526,1871822924,2,84,37852536.489999995
4527,1952597056,2,72,37845439.47
4528,1750353462,3,84,37841387.52
4529,1962947705,3,70,37834360.849999994
4530,1841241841,1,84,37824414.13
4531,1518085851,1,84,37821890.220000006
4532,1700882578,3,83,37821047.97
4533,1841290467,4,84,37820297.59
4534,1235226531,2,84,37818300.09
4535,1326482712,2,83,37816157.67999999
4536,1609342641,2,76,37813279.370000005
4537,1124321880,2,84,37796310.23
4538,1710209887,2,69,37794257.17999999
4539,1689742751,3,83,37793152.38999999
4540,1730587064,1,84,37789042.85
4541,1154366649,3,84,37787924.11
4542,1205172574,2,83,37775832.99
4543,1053855270,2,30,37775388.809999995
4544,1841289733,3,70,37775062.36
4545,1538141627,4,84,37774863.42
4546,1104147693,2,83,37772330.2
4547,1477939916,2,84,37768517.01
4548,1023122439,2,83,37760931.12999999
4549,1790018349,1,84,37760589.8
4550,1447375282,1,84,37754662.17000001
4551,1659312593,2,84,37731433.64000001
4552,1265011795,2,36,37728385.75
4553,1245720820,2,75,37727774.010000005
4554,1912954124,1,84,37721649.760000005
4555,1205970324,3,80,37715839.269999996
4556,1710183058,3,81,37711136.5
4557,1033484019,3,83,37688185.69000001
4558,1902404957,3,80,37667003.26
4559,1740496785,1,84,37665496.71
4560,1093898660,0,84,37657970.2
4561,1588740989,2,84,37655803.44
4562,1124596382,2,61,37650622.03999999
4563,1114072709,3,83,37649793.07
4564,1659576858,3,84,37640695.260000005
4565,1104030436,2,48,37624949.099999994
4566,1316937691,2,84,37617890.84
4567,1487634739,2,51,37612098.60000001
4568,1144227539,1,84,37607679.38
4569,1134181555,2,84,37605297.88
4570,1427234111,3,84,37584989.059999995
4571,1285643304,1,84,37575627.46
4572,1508815135,2,83,37570148.41
4573,1518330299,3,70,37556775.06
4574,1649525569,1,84,37544093.53999999
4575,1568534055,2,47,37542499.940000005
4576,1164773024,4,78,37531676.5
4577,1871570309,2,84,37528376.739999995
4578,1528028396,1,84,37500888.8
4579,1285661785,1,84,37493022.48
4580,1346258100,1,84,37490665.93999999
4581,1265526396,2,84,37486165.12999999
4582,1063437564,1,84,37474134.169999994
4583,1801884655,2,84,37473084.72
4584,1629191937,2,84,37467490.089999996
4585,1578048096,3,71,37453953.08999999
4586,1598295032,2,40,37449816.63999999
4587,1689682999,4,84,37444012.160000004
4588,1053658864,1,84,37441142.06000001
4589,1699726786,5,84,37438930.22
4590,1649280140,2,84,37435988.09
4591,1780735407,2,84,37429751.910000004
4592,1669515391,3,60,37425690.879999995
4593,1902144322,3,72,37403467.3
4594,1134285638,2,84,37392724.46
4595,1356492953,1,84,37384531.2
4596,1720046188,1,84,37384034.43000001
4597,1245313329,1,84,37381052.489999995
4598,1740661446,2,51,37376590.029999994
4599,1831207109,3,68,37372829.51
4600,1316265614,1,84,37372161.14
4601,1881930162,4,79,37371681.550000004
4602,1942424692,3,83,37358767.010000005
4603,1497879910,2,80,37349523.15
4604,1679648182,2,84,37345479.79000001
4605,1174959423,1,84,37342226.75
4606,1366418709,2,84,37330656.169999994
4607,1144202003,2,84,37328125.190000005
4608,1740336858,2,84,37320963.65
4609,1912430778,2,84,37318509.97
4610,1467948729,2,68,37318296.169999994
4611,1164576922,3,82,37312187.82
4612,1902279227,2,84,37303794.830000006
4613,1669708780,1,84,37302121.160000004
4614,1871748210,1,84,37300015.21
4615,1093254898,3,58,37284682.650000006
4616,1497786412,2,82,37279593.07
4617,1295859668,1,84,37277781.72
4618,1023011632,2,84,37271886.68
4619,1316344203,4,83,37268271.839999996
4620,1326225632,1,84,37261664.83
4621,1134588817,2,84,37259418.92
4622,1508480500,3,40,37251167.71999999
4623,1194854950,2,84,37237288.919999994
4624,1619931466,1,37,37236643.839999996
4625,1831241033,2,84,37236537.57
4626,1912270422,2,84,37228824.14000001
4627,1265477632,1,84,37227620.489999995
4628,1376612044,2,83,37218369.18999999
4629,1679679146,2,84,37208551.169999994
4630,1144314576,2,72,37198420.089999996
4631,1043211857,5,79,37172209.22
4632,1134295108,2,83,37164122.14
4633,1649439019,1,84,37146019.059999995
4634,1952696353,3,52,37140556.60000001
4635,1063419943,1,84,37127884.49
4636,1174716013,3,83,37125295.17999999
4637,1285662239,2,84,37105897.349999994
4638,1225094451,3,83,37098224.14000001
4639,1033293691,3,84,37095629.88999999
4640,1003883125,4,83,37093087.2
4641,1306876065,1,84,37089843.00000001
4642,1548367063,2,84,37075416.44999999
4643,1083635692,1,84,37071002.15
4644,1477144103,2,39,37060818.199999996
4645,1215989231,1,84,37057715.97999999
4646,1164402038,1,84,37050506.309999995
4647,1437168135,2,84,37027648.190000005
4648,1831270842,2,84,37010791.64
4649,1982091617,3,72,37010599.77
4650,1497203541,1,84,37009299.370000005
4651,1356473862,3,77,36998144.53999999
4652,1093713174,2,82,36979269.04
4653,1083618672,2,80,36976906.370000005
4654,1770529752,2,81,36975710.720000006
4655,1629280581,3,72,36968750.22
4656,1063522530,3,71,36960472.05
4657,1952440604,2,84,36956299.839999996
4658,1053721373,3,80,36953923.419999994
4659,1952681918,2,84,36951856.010000005
4660,1114015971,3,84,36938901.62
4661,1730274838,1,84,36936321.220000006
4662,1295880912,1,84,36920734.46
4663,1790837235,3,84,36917747.00999999
4664,1184186496,2,64,36909866.74
4665,1841573870,2,84,36905029.24999999
4666,1831110667,1,84,36898092.35999999
4667,1598744856,2,70,36893339.53
4668,1750457297,2,84,36889272.62
4669,1558448175,3,84,36886016.95
4670,1982685384,3,84,36883246.529999994
4671,1205884053,1,84,36882483.49
4672,1528113792,5,61,36879932.10999999
4673,1356902415,2,58,36875032.35000001
4674,1740754746,2,64,36872623.86000001
4675,1194859629,2,74,36867022.45
4676,1174504765,1,84,36863576.95999999
4677,1922165117,3,71,36863480.830000006
4678,1588054068,1,84,36854526.86
4679,1093768921,1,84,36852373.45
4680,1679622641,1,84,36851273.64000001
4681,1992892616,2,84,36849002.28
4682,1205837879,1,84,36836360.260000005
4683,1326452707,3,83,36836242.21000001
4684,1114325347,1,84,36817553.309999995
4685,1043780851,2,69,36809814.510000005
4686,1518060318,2,84,36788016.769999996
4687,1316938301,2,84,36784294.519999996
4688,1699966754,1,84,36782625.93999999
4689,1487703484,2,48,36772322.919999994
4690,1033608195,2,75,36771792.11000001
4691,1801244637,3,84,36769767.22
4692,1033307392,1,84,36768583.52
4693,1457724858,1,84,36767881.94
4694,1003960022,1,84,36767593.08
4695,1336366822,2,84,36766729.11
4696,1669600284,3,76,36761755.66
4697,1578692562,1,84,36733800.13999999
4698,1457397986,2,84,36725084.16
4699,1043718588,4,52,36724497.84
4700,1053309294,3,84,36720077.09
4701,1063711000,2,69,36716188.78
4702,1700965993,2,84,36711591.279999994
4703,1861691800,3,55,36705639.47
4704,1417554528,3,47,36703737.010000005
4705,1346736758,2,53,36699190.38
4706,1083808927,3,51,36697285.980000004
4707,1548315401,2,82,36692415.059999995
4708,1780622142,3,81,36686648.23
4709,1851757579,4,81,36677209.04000001
4710,1275528085,1,84,36673694.940000005
4711,1942329453,2,84,36661478.49
4712,1710105010,2,84,36648982.00000001
4713,1114083086,3,84,36644312.21999999
4714,1396023164,2,84,36642203.5
4715,1760492367,1,83,36636194.57
4716,1194116632,4,82,36635282.919999994
4717,1639134463,1,84,36623205.67999999
4718,1093254435,4,82,36619416.36
4719,1023210796,3,82,36610668.45999999
4720,1487786281,4,83,36607474.89
4721,1790868982,1,84,36603078.56999999
4722,1386895175,6,71,36595007.050000004
4723,1699896993,1,83,36592914.42000001
4724,1609844976,2,51,36562783.17
4725,1326284092,2,84,36537870.83
4726,1326373010,2,84,36525875.48
4727,1235283094,3,84,36525518.379999995
4728,1114047966,2,84,36523162.660000004
4729,1477963056,1,84,36520841.98
4730,1376576777,3,84,36509907.11999999
4731,1164533543,3,70,36507959.43
4732,1811942238,2,62,36507677.849999994
4733,1811084676,2,84,36497019.12
4734,1902043839,2,83,36486405.64
4735,1306904222,2,84,36480910.51
4736,1144309394,3,73,36477588.33
4737,1215935366,2,84,36474046.64999999
4738,1376623405,1,84,36467430.43
4739,1629409867,4,83,36458593.1
4740,1629015698,3,84,36440777.95999999
4741,1033161948,4,81,36432731.89999999
4742,1386702264,1,84,36426503.13
4743,1346613163,2,84,36416285.45000001
4744,1427147859,2,84,36410322.0
4745,1770604035,2,84,36406869.29000001
4746,1427095801,2,84,36405812.02999999
4747,1083062871,2,78,36397855.82
4748,1376105452,4,60,36392495.95
4749,1659308989,2,84,36378220.559999995
4750,1790037554,1,84,36358637.190000005
4751,1568827210,3,84,36335774.85999999
4752,1063473866,2,83,36333369.87
4753,1366524985,2,84,36332589.61
4754,1467635706,3,81,36331631.8
4755,1558668947,2,84,36326059.08
4756,1780074724,3,84,36325012.34
4757,1992737761,2,84,36313902.37
4758,1053696195,3,82,36312645.660000004
4759,1679663546,1,84,36309228.48999999
4760,1295911063,2,83,36302798.239999995
4761,1568940450,5,55,36295448.849999994
4762,1073961108,3,65,36263542.690000005
4763,1265644314,1,84,36258669.88999999
4764,1134710379,3,31,36256574.870000005
4765,1073679445,1,84,36234908.61000001
4766,1811994809,1,84,36234137.28
4767,1053317644,4,49,36224802.87000001
4768,1033611488,2,51,36224065.31999999
4769,1316253875,2,84,36208414.91
4770,1083708226,1,84,36207947.690000005
4771,1700976503,1,84,36194325.160000004
4772,1558487124,1,84,36189381.89000001
4773,1922477975,3,79,36175335.66
4774,1396941464,3,78,36169623.01
4775,1831177195,1,84,36155588.269999996
4776,1154403798,3,83,36132846.28
4777,1780101378,2,69,36126174.46
4778,1730350430,3,54,36117112.53999999
4779,1770879058,2,84,36115604.019999996
4780,1801961263,3,84,36115222.760000005
4781,1285168047,1,84,36098958.45999999
4782,1306961792,2,79,36082564.69
4783,1689761942,2,84,36081314.06999999
4784,1164452991,1,84,36073004.20999999
4785,1447244660,3,77,36060627.699999996
4786,1528080470,5,82,36054919.470000006
4787,1942759907,3,72,36054306.34
4788,1972646073,1,84,36043902.04
4789,1255632394,2,84,36041026.879999995
4790,1265897078,3,46,36038026.33
4791,1659849040,2,71,36030044.39
4792,1730268384,2,84,36026783.080000006
4793,1497796353,2,84,36012243.41000001
4794,1952329153,1,83,35995124.77
4795,1477927754,4,67,35974903.11
4796,1083711790,2,83,35971761.71
4797,1528280823,2,84,35966423.31
4798,1376915371,1,84,35965926.4
4799,1972554939,1,84,35956170.04000001
4800,1285715144,2,84,35946834.45
4801,1003929829,4,78,35940452.64
4802,1124422126,1,84,35937784.93999999
4803,1306812060,1,84,35936255.43
4804,1215520747,1,44,35930711.239999995
4805,1104812684,2,84,35911653.309999995
4806,1609993401,2,82,35911194.52
4807,1023122967,2,84,35892859.57000001
4808,1548367881,3,79,35887222.24
4809,1295811321,2,84,35882948.93000001
4810,1033270699,1,84,35877125.64
4811,1114298841,2,52,35873011.49000001
4812,1225087190,1,84,35872492.06
4813,1851361778,3,84,35851607.910000004
4814,1144600248,2,84,35849890.370000005
4815,1568589430,1,84,35848536.6
4816,1225136419,2,84,35847801.059999995
4817,1366436073,2,84,35846514.62
4818,1184754046,4,83,35841903.49
4819,1841962289,2,30,35835114.85
4820,1134541337,1,84,35824522.91
4821,1265976971,3,67,35815331.300000004
4822,1235107566,2,84,35805380.65
4823,1861785669,1,84,35784405.059999995
4824,1922051325,2,84,35772595.57000001
4825,1831115641,2,84,35763635.01
4826,1518313915,2,84,35755279.55
4827,1578741856,3,72,35754973.21
4828,1124489638,4,70,35732335.5
4829,1366492910,1,84,35724312.97
4830,1699732628,2,83,35714440.87
4831,1821143397,3,84,35704681.81
4832,1659730570,2,63,35703685.629999995
4833,1548538200,2,84,35691904.910000004
4834,1164469243,1,84,35691900.96
4835,1336103738,3,84,35672240.179999985
4836,1467442749,1,84,35669940.19
4837,1306089206,3,84,35669254.35999999
4838,1720425382,3,83,35666426.57
4839,1326094020,1,84,35657874.62
4840,1104035450,3,83,35652964.410000004
4841,1942335807,1,84,35650163.71999999
4842,1811065576,2,84,35641268.58
4843,1467653303,3,81,35618256.260000005
4844,1043362031,2,83,35614173.550000004
4845,1922434414,2,84,35593567.15
4846,1366513061,1,84,35592528.78
4847,1245756709,3,81,35579361.72
4848,1952797045,2,84,35574467.10999999
4849,1598906455,1,84,35563591.26999999
4850,1407888928,1,84,35557774.150000006
